Pozo,Profundidad,Porosidad,Permeabilidad,Saturacion_agua,Volumen_arcilla
P3,1011.9,0.0024,0.27810177267560643,1.0,0.7817
P3,1012.0,0.0326,0.0017,1.0,0.6357
P3,1012.1,0.0632,0.064,0.4442,0.4983
P3,1012.2,0.094,0.35700000000000004,0.3412,0.307
P3,1012.3,0.1,0.4178,0.34600000000000003,0.2382
P3,1012.4,0.0943,0.2617,0.4004,0.2422
P3,1012.5,0.0844,0.0817,0.6069,0.2933
P3,1012.6,0.0646,0.0194,0.8328,0.4217
P3,1012.7,0.0066,2.1302127684353844,1.0,0.7328
P3,1012.8,0.0006,0.12147892341113875,1.0,0.8427
P3,1012.9,0.0001,0.0635661911286668,1.0,0.9252
P3,1013.0,0.0001,0.06758595586252714,1.0,1.0
P3,1013.1,0.0001,0.06758595586252714,1.0,1.0
P3,1013.2,0.0006,0.12190974678767108,1.0,0.8418
P3,1013.3,0.0828,0.185,0.3915,0.5288
P3,1013.4,0.1037,0.8971,0.2493,0.4088
P3,1013.5,0.0246,0.0007,1.0,0.6553
P3,1013.6,0.0001,0.05769803083676195,1.0,0.9837
P3,1013.7,0.0001,0.06758595586252714,1.0,1.0
P3,1013.8,0.0007,0.12871228696865772,1.0,0.8359
P3,1013.9,0.0443,0.0044,1.0,0.6125
P3,1014.0,0.0733,0.1077,0.4275,0.4755
P3,1014.1,0.1156,0.5479,0.3755,0.2501
P3,1014.2,0.125,0.825,0.344,0.1811
P3,1014.3,0.1187,0.7368,0.3368,0.1898
P3,1014.4,0.1118,0.4055,0.4149,0.2006
P3,1014.5,0.0997,0.1097,0.6721,0.2334
P3,1014.6,0.0985,0.1146,0.6456,0.2077
P3,1014.7,0.1034,0.315,0.419,0.1534
P3,1014.8,0.1128,0.5091,0.3756,0.0913
P3,1014.9,0.1143,0.465,0.4007,0.0814
P3,1015.0,0.1029,0.2592,0.4582,0.1445
P3,1015.1,0.0802,0.0499,0.7189,0.2711
P3,1015.2,0.048,0.0055,1.0,0.4463
P3,1015.3,0.0329,0.0018,1.0,0.5374
P3,1015.4,0.0597,0.0586,0.4258,0.4182
P3,1015.5,0.0963,0.4788,0.3053,0.2431
P3,1015.6,0.0752,0.1209,0.4198,0.3426
P3,1015.7,0.0634,0.0207,0.7863,0.4092
P3,1015.8,0.0349,0.0021,1.0,0.5653
P3,1015.9,0.0745,0.1687,0.3498,0.4028
P3,1016.0,0.0571,0.0317,0.5421,0.5232
P3,1016.1,0.0007,0.1302672504147917,1.0,0.8324
P3,1016.2,0.0004,0.10647837334353438,1.0,0.8590000000000001
P3,1016.3,0.0011,0.15673875493815892,1.0,0.8170000000000001
P3,1016.4,0.0001,0.06592249878831558,1.0,0.9204
P3,1016.5,0.0001,0.05736971797188972,1.0,0.9829
P3,1016.6,0.0003,0.09739617253559085,1.0,0.8708
P3,1016.7,0.0441,0.0043,1.0,0.613
P3,1016.8,0.0603,0.0846,0.3603,0.489
P3,1016.9,0.0877,0.2239,0.3883,0.3034
P3,1017.0,0.1001,0.3127,0.4007,0.196
P3,1017.1,0.1056,0.2038,0.5377,0.1434
P3,1017.2,0.1012,0.1303,0.6303,0.1649
P3,1017.3,0.0857,0.1197,0.5124,0.2584
P3,1017.4,0.0563,0.0293,0.5521,0.4604
P3,1017.5,0.0081,2.4017363152201203,1.0,0.7218
P3,1017.6,0.0007,0.12884859893686185,1.0,0.8356
P3,1017.7,0.0016,0.19615908706024388,1.0,0.799
P3,1017.8,0.0415,0.0036,1.0,0.6177
P3,1017.9,0.0023,0.2647717185320768,1.0,0.7843
P3,1018.0,0.0585,0.01,1.0,0.5816
P3,1018.1,0.0994,0.6126,0.2832,0.3363
P3,1018.2,0.1018,0.6399,0.287,0.271
P3,1018.3,0.1033,0.5244,0.3243,0.2209
P3,1018.4,0.0975,0.2943,0.3969,0.228
P3,1018.5,0.0938,0.1035,0.6317,0.2462
P3,1018.6,0.0797,0.0819,0.5562,0.3414
P3,1018.7,0.0418,0.0036,1.0,0.5945
P3,1018.8,0.0082,2.3898002945207995,1.0,0.7212
P3,1018.9,0.0001,0.06842140382584061,1.0,0.9156
P3,1019.0,0.0005,0.11660093408856681,1.0,0.8453
P3,1019.1,0.0104,0.0001,1.0,0.708
P3,1019.2,0.0725,0.0342,0.7463,0.5683
P3,1019.3,0.1031,0.9302,0.2426,0.4254
P3,1019.4,0.1369,1.8780000000000001,0.2614,0.2474
P3,1019.5,0.1516,2.0709,0.2902,0.1536
P3,1019.6,0.1522,2.242,0.2804,0.1264
P3,1019.7,0.1481,2.1533,0.2745,0.1184
P3,1019.8,0.1326,1.6353,0.2671,0.1672
P3,1019.9,0.1178,0.5969,0.3702,0.2169
P3,1020.0,0.1131,0.2912,0.4985,0.226
P3,1020.1,0.1222,0.5262,0.4166,0.1597
P3,1020.2,0.1302,0.7154,0.3928,0.0978
P3,1020.3,0.135,0.7843,0.396,0.0415
P3,1020.4,0.1308,0.7547,0.3849,0.0209
P3,1020.5,0.1206,0.5718,0.3915,0.0286
P3,1020.6,0.0984,0.1731,0.5248,0.1003
P3,1020.7,0.0711,0.0188,0.978,0.2117
P3,1020.8,0.0497,0.0061,1.0,0.2991
P3,1020.9,0.0483,0.0121,0.6804,0.2913
P3,1021.0,0.0786,0.1742,0.373,0.1298
P3,1021.1,0.0927,0.3446,0.3397,0.0468
P3,1021.2,0.0872,0.2274,0.3817,0.062
P3,1021.3,0.0915,0.1198,0.5654,0.0492
P3,1021.4,0.0979,0.0991,0.688,0.0552
P3,1021.5,0.0996,0.1484,0.5770000000000001,0.1074
P3,1021.6,0.0918,0.2356,0.4053,0.2122
P3,1021.7,0.0821,0.2319,0.3454,0.3246
P3,1021.8,0.0538,0.0319,0.4936,0.5135
P3,1021.9,0.0064,2.034945031416533,1.0,0.7344
P3,1022.0,0.0005,0.11437827781508647,1.0,0.8498
P3,1022.1,0.0056,1.5726735623337107,1.0,0.7413
P3,1022.2,0.0729,0.0896,0.465,0.5315
P3,1022.3,0.1127,1.1433,0.2501,0.3318
P3,1022.4,0.1209,1.5213,0.2411,0.2696
P3,1022.5,0.1319,1.3252,0.2943,0.1858
P3,1022.6,0.1333,1.0815,0.3308,0.1457
P3,1022.7,0.1253,0.6691,0.3833,0.1592
P3,1022.8,0.1105,0.2306,0.5408,0.2183
P3,1022.9,0.0954,0.1145,0.6157,0.2954
P3,1023.0,0.0775,0.0802,0.5386,0.3975
P3,1023.1,0.0653,0.1176,0.3438,0.4751
P3,1023.2,0.0922,0.44799999999999995,0.2958,0.3645
P3,1023.3,0.0688,0.1709,0.3083,0.4959
P3,1023.4,0.0514,0.0068,1.0,0.5957
P3,1023.5,0.0228,0.0006,1.0,0.6603
P3,1023.6,0.0635,0.0183,0.836,0.5648
P3,1023.7,0.0571,0.0093,1.0,0.5912
P3,1023.8,0.0039,0.6430877186987815,1.0,0.759
P3,1023.9,0.0042,0.7710917544273282,1.0,0.7554
P3,1024.0,0.0083,2.3742172674749473,1.0,0.7204
P3,1024.1,0.0607,0.0822,0.3689,0.4753
P3,1024.2,0.0909,0.369,0.319,0.2829
P3,1024.3,0.0899,0.3433,0.3251,0.2546
P3,1024.4,0.0746,0.0543,0.6186,0.3185
P3,1024.5,0.0729,0.0258,0.8669,0.3439
P3,1024.6,0.0427,0.0048,0.9008,0.5237
P3,1024.7,0.0417,0.0036,1.0,0.5679
P3,1024.8,0.0011,0.15755381556735043,1.0,0.815
P3,1024.9,0.0016,0.19565110245457212,1.0,0.8
P3,1025.0,0.023,0.0006,1.0,0.6598
P3,1025.1,0.0042,0.7691568387242731,1.0,0.7558
P3,1025.2,0.0252,0.0008,1.0,0.6537
P3,1025.3,0.0447,0.0045,1.0,0.6118
P3,1025.4,0.0021,0.24306619711937666,1.0,0.7873
P3,1025.5,0.0009,0.14298555324876072,1.0,0.8245
P3,1025.6,0.0005,0.11587332862247424,1.0,0.8468
P3,1025.7,0.0229,0.0006,1.0,0.6602
P3,1025.8,0.0568,0.0092,1.0,0.5917
P3,1025.9,0.0863,0.423,0.2755,0.4483
P3,1026.0,0.1268,1.0373,0.3134,0.218
P3,1026.1,0.1388,1.1626,0.3391,0.115
P3,1026.2,0.1358,1.0147,0.3513,0.0758
P3,1026.3,0.1219,0.7977,0.3368,0.0849
P3,1026.4,0.1096,0.3588,0.4283,0.0931
P3,1026.5,0.0941,0.1256,0.5762,0.1272
P3,1026.6,0.0861,0.1119,0.5339,0.1355
P3,1026.7,0.0809,0.1665,0.3987,0.1389
P3,1026.8,0.0904,0.2334,0.3979,0.0841
P3,1026.9,0.0962,0.2293,0.4403,0.0537
P3,1027.0,0.1016,0.2457,0.4618,0.0333
P3,1027.1,0.0971,0.2382,0.4385,0.0673
P3,1027.2,0.0871,0.1539,0.46299999999999997,0.1408
P3,1027.3,0.067,0.0268,0.7489,0.2817
P3,1027.4,0.0526,0.0137,0.7292,0.418
P3,1027.5,0.0543,0.0497,0.4013,0.4845
P3,1027.6,0.0456,0.0047,1.0,0.5986
P3,1027.7,0.0072,2.340513038236349,1.0,0.7279
P3,1027.8,0.0126,0.0001,1.0,0.6968
P3,1027.9,0.0138,0.0001,1.0,0.6914
P3,1028.0,0.0276,0.001,1.0,0.6476
P3,1028.1,0.0094,2.0216140550439574,1.0,0.7137
P3,1028.2,0.0045,0.9157696750358127,1.0,0.7526
P3,1028.3,0.0815,0.2075,0.3614,0.5227
P3,1028.4,0.0962,0.7058,0.2512,0.4393
P3,1028.5,0.0411,0.0035,1.0,0.6186
P3,1028.6,0.0716,0.0475,0.6217,0.5525
P3,1028.7,0.1122,1.1394,0.2489,0.3383
P3,1028.8,0.1243,1.7503,0.2342,0.261
P3,1028.9,0.1182,1.2606,0.2558,0.2658
P3,1029.0,0.1204,0.79,0.3325,0.2381
P3,1029.1,0.1079,0.3036,0.4546,0.278
P3,1029.2,0.1013,0.2826,0.4291,0.29100000000000004
P3,1029.3,0.0881,0.3394,0.3174,0.3356
P3,1029.4,0.0814,0.2368,0.3376,0.3537
P3,1029.5,0.0475,0.0103,0.72,0.5059
P3,1029.6,0.0393,0.003,1.0,0.5365
P3,1029.7,0.019,0.0003,1.0,0.6221
P3,1029.8,0.0507,0.0302,0.4648,0.4528
P3,1029.9,0.0593,0.0537,0.4408,0.3932
P3,1030.0,0.0758,0.1531,0.3774,0.3026
P3,1030.1,0.0777,0.0943,0.4986,0.2917
P3,1030.2,0.0759,0.0476,0.6779,0.3179
P3,1030.3,0.0676,0.0223,0.8321,0.3988
P3,1030.4,0.0439,0.0042,1.0,0.5584
P3,1030.5,0.0505,0.0064,1.0,0.568
P3,1030.6,0.0896,0.4222,0.2919,0.3924
P3,1030.7,0.1088,0.9261,0.2635,0.2996
P3,1030.8,0.1121,1.0516,0.2587,0.2711
P3,1030.9,0.106,0.8068,0.2717,0.2898
P3,1031.0,0.0722,0.1779,0.3252,0.4542
P3,1031.1,0.026000000000000002,0.0009,1.0,0.6517
P3,1031.2,0.0325,0.0017,1.0,0.6361
P3,1031.3,0.0046,0.9707224926357141,1.0,0.7512
P3,1031.4,0.0011,0.15706751769120741,1.0,0.8162
P3,1031.5,0.0101,0.0001,1.0,0.7097
P3,1031.6,0.075,0.1987,0.326,0.4317
P3,1031.7,0.0866,0.3112,0.3232,0.3323
P3,1031.8,0.0699,0.1134,0.3877,0.3653
P3,1031.9,0.079,0.0495,0.7051,0.2751
P3,1032.0,0.091,0.1123,0.5791,0.1781
P3,1032.1,0.0956,0.2685,0.4031,0.1242
P3,1032.2,0.0942,0.3087,0.368,0.1182
P3,1032.3,0.0867,0.1056,0.5559,0.1634
P3,1032.4,0.0739,0.028999999999999998,0.8345,0.2565
P3,1032.5,0.0679,0.0185,0.9196,0.3336
P3,1032.6,0.0689,0.0263,0.7876,0.3749
P3,1032.7,0.0885,0.2124,0.4043,0.3055
P3,1032.8,0.1057,0.5551,0.326,0.2214
P3,1032.9,0.1173,0.6247,0.3594,0.1452
P3,1033.0,0.11199999999999999,0.3134,0.4737,0.1428
P3,1033.1,0.0954,0.1985,0.4675,0.2062
P3,1033.2,0.0731,0.1016,0.4383,0.3161
P3,1033.3,0.0345,0.0022,0.9697,0.5208
P3,1033.4,0.0289,0.0012,1.0,0.5983
P3,1033.5,0.0443,0.006,0.8519,0.5358
P3,1033.6,0.0773,0.1949,0.3441,0.379
P3,1033.7,0.0922,0.41100000000000003,0.309,0.3064
P3,1033.8,0.0923,0.4098,0.3095,0.3029
P3,1033.9,0.067,0.1106,0.3684,0.4263
P3,1034.0,0.0527,0.0327,0.4727,0.5103
P3,1034.1,0.0748,0.1968,0.3259,0.4325
P3,1034.2,0.0957,0.5509,0.282,0.3675
P3,1034.3,0.1018,0.7667,0.2622,0.3761
P3,1034.4,0.07200000000000001,0.0512,0.6038,0.5509
P3,1034.5,0.0169,0.0002,1.0,0.6792
P3,1034.6,0.0012,0.16464230919546796,1.0,0.8118
P3,1034.7,0.0022,0.2525107553690225,1.0,0.7869
P3,1034.8,0.0013,0.17134102400647988,1.0,0.8102
P3,1034.9,0.0001,0.056085368947264236,1.0,0.9447
P3,1035.0,0.0006,0.12344640701470522,1.0,0.8385
P3,1035.1,0.0758,0.0496,0.6628,0.5636
P3,1035.2,0.1123,0.9073,0.2795,0.305
P3,1035.3,0.1201,0.9555,0.301,0.2534
P3,1035.4,0.11900000000000001,0.7435,0.3366,0.1995
P3,1035.5,0.1253,0.6729,0.3825,0.1047
P3,1035.6,0.1263,0.6861,0.3831,0.0396
P3,1035.7,0.1228,0.6535,0.3766,0.0089
P3,1035.8,0.1196,0.5427,0.397,0.0001
P3,1035.9,0.1173,0.3964,0.4514,0.0116
P3,1036.0,0.1138,0.2085,0.5949,0.0581
P3,1036.1,0.1069,0.1044,0.7651,0.1512
P3,1036.2,0.1097,0.1447,0.6758,0.221
P3,1036.3,0.115,0.43799999999999994,0.4166,0.2735
P3,1036.4,0.1307,1.4546,0.27699999999999997,0.2631
P3,1036.5,0.1427,2.2736,0.2527,0.2463
P3,1036.6,0.1437,2.3405,0.2517,0.2576
P3,1036.7,0.14300000000000002,2.2756,0.2534,0.266
P3,1036.8,0.1245,1.2521,0.2777,0.4157
P3,1036.9,0.1178,1.1042,0.2722,0.4841
P3,1037.0,0.095,0.1749,0.4949,0.5365
P3,1037.1,0.0019,0.2226410641128524,1.0,0.792
P3,1037.2,0.0031,0.39989109242851256,1.0,0.7696
P3,1037.3,0.0996,0.4501,0.3314,0.4631
P3,1037.4,0.10400000000000001,0.4677,0.3468,0.3421
P3,1037.5,0.0967,0.3213,0.3753,0.3095
P3,1037.6,0.0945,0.28800000000000003,0.3828,0.2619
P3,1037.7,0.09699999999999999,0.3391,0.3665,0.2107
P3,1037.8,0.1008,0.4276,0.3462,0.1715
P3,1037.9,0.1024,0.4259,0.3553,0.1663
P3,1038.0,0.1059,0.47200000000000003,0.3547,0.1557
P3,1038.1,0.1091,0.6321,0.3203,0.1733
P3,1038.2,0.1083,0.5757,0.3319,0.2392
P3,1038.3,0.0941,0.3084,0.3673,0.41600000000000004
P3,1038.4,0.0346,0.0021,1.0,0.6314
P3,1038.5,0.085,0.0725,0.6511,0.5507
P3,1038.6,0.0445,0.0044,1.0,0.6123
P3,1038.7,0.0087,2.2804451658551863,1.0,0.7178
P3,1038.8,0.0084,2.3552268674913486,1.0,0.7196
P3,1038.9,0.0001,0.06487233003699688,1.0,0.9225
P3,1039.0,0.0008,0.13631835524435304,1.0,0.8288
P3,1039.1,0.0005,0.11442896896971633,1.0,0.8497
P3,1039.2,0.0005,0.1169835769123223,1.0,0.8445
P3,1039.3,0.004,0.6855757108066906,1.0,0.7573
P3,1039.4,0.0645,0.0134,1.0,0.5799
P3,1039.5,0.1311,1.545,0.27,0.3819
P3,1039.6,0.1154,0.8469,0.3013,0.4067
P3,1039.7,0.1116,0.6753,0.321,0.3568
P3,1039.8,0.1173,0.8517,0.3077,0.2558
P3,1039.9,0.0954,0.311,0.3739,0.3662
P3,1040.0,0.0224,0.0006,1.0,0.6616
P3,1040.1,0.0074,2.381081732658733,1.0,0.7265
P3,1040.2,0.0002,0.08734078398458656,1.0,0.8848
P3,1040.3,0.0002,0.09271079836289253,1.0,0.8756
P3,1040.4,0.0001,0.05479127176284293,1.0,0.9501
P3,1040.5,0.0001,0.07367528027590553,1.0,0.9061
P3,1040.6,0.057999999999999996,0.0097,1.0,0.5898
P3,1040.7,0.1213,1.2432,0.268,0.4725
P3,1040.8,0.1035,0.3619,0.3913,0.5235
P3,1040.9,0.1126,0.7582,0.3067,0.4151
P3,1041.0,0.096,0.3855,0.3388,0.47200000000000003
P3,1041.1,0.0032,0.42203874954876647,1.0,0.7686
P3,1041.2,0.0003,0.09881912392896075,1.0,0.8683
P3,1041.3,0.0011,0.15710835368074982,1.0,0.8161
P3,1041.4,0.0086,2.3081238279354395,1.0,0.7183
P3,1041.5,0.0331,0.0018,1.0,0.6346
P3,1041.6,0.0926,0.3392,0.3424,0.4898
P3,1041.7,0.1121,0.4716,0.3862,0.3454
P3,1041.8,0.1183,0.741,0.3344,0.2716
P3,1041.9,0.1217,0.4376,0.45399999999999996,0.2195
P3,1042.0,0.1092,0.1845,0.594,0.2542
P3,1042.1,0.1017,0.1758,0.5471,0.2784
P3,1042.2,0.0796,0.1053,0.4894,0.3799
P3,1042.3,0.0594,0.0218,0.6941,0.474
P3,1042.4,0.0783,0.0337,0.8439,0.3849
P3,1042.5,0.1038,0.1014,0.7426,0.2455
P3,1042.6,0.12,0.3247,0.5156,0.1314
P3,1042.7,0.1283,0.5754,0.4286,0.0416
P3,1042.8,0.016027559999999996,0.503,0.6702238432046416,0.2237
P3,1042.9,0.01373584,0.531,0.6239390995922599,0.2477
P3,1043.0,0.01249924,0.4095,0.6426507605223851,0.2707
P3,1043.1,0.1093,0.2271,0.536,0.0081
P3,1043.2,0.1092,0.2095,0.5579,0.0226
P3,1043.3,0.1122,0.2589,0.5222,0.0325
P3,1043.4,0.1154,0.358,0.4635,0.0484
P3,1043.5,0.1143,0.2414,0.5565,0.08800000000000001
P3,1043.6,0.0984,0.0916,0.7215,0.1964
P3,1043.7,0.0485,0.0063,0.9507,0.4587
P3,1043.8,0.0051,1.2607961462519763,1.0,0.7461
P3,1043.9,0.0175,0.0003,1.0,0.6709
P3,1044.0,0.0457,0.01,0.6903,0.4925
P3,1044.1,0.0823,0.1438,0.44,0.2943
P3,1044.2,0.0966,0.3411,0.3635,0.1897
P3,1044.3,0.0664,0.0492,0.5453,0.3026
P3,1044.4,0.033,0.0018,1.0,0.4492
P3,1044.5,0.0088,1.3317283223731882,1.0,0.6039
P3,1044.6,0.0196,0.0004,1.0,0.5959
P3,1044.7,0.0001,0.08411768469333014,1.0,0.8881
P3,1044.8,0.0001,0.06758595586252714,1.0,1.0
P3,1044.9,0.0001,0.06758595586252714,1.0,1.0
P3,1045.0,0.0001,0.06758595586252714,1.0,1.0
P3,1045.1,0.0001,0.06758595586252714,1.0,1.0
P3,1045.2,0.0001,0.06758595586252714,1.0,1.0
P3,1045.3,0.0001,0.06758595586252714,1.0,1.0
P3,1045.4,0.0001,0.06758595586252714,1.0,1.0
P3,1045.5,0.0001,0.06758595586252714,1.0,1.0
P3,1045.6,0.0001,0.06758595586252714,1.0,1.0
P3,1045.7,0.0001,0.06758595586252714,1.0,1.0
P3,1045.8,0.0001,0.06758595586252714,1.0,1.0
P3,1045.9,0.0001,0.06758595586252714,1.0,1.0
P3,1046.0,0.0001,0.06758595586252714,1.0,1.0
P3,1046.1,0.0001,0.06758595586252714,1.0,1.0
P3,1046.2,0.0001,0.06758595586252714,1.0,1.0
P3,1046.3,0.0001,0.06758595586252714,1.0,1.0
P3,1046.4,0.0001,0.06758595586252714,1.0,1.0
P3,1046.5,0.0001,0.06758595586252714,1.0,1.0
P3,1046.6,0.0001,0.06758595586252714,1.0,1.0
P3,1046.7,0.0001,0.06758595586252714,1.0,1.0
P3,1046.8,0.0001,0.06758595586252714,1.0,1.0
P3,1046.9,0.0001,0.06758595586252714,1.0,1.0
P3,1047.0,0.0001,0.06758595586252714,1.0,1.0
P3,1047.1,0.0001,0.06758595586252714,1.0,1.0
P3,1047.2,0.0001,0.06758595586252714,1.0,1.0
P3,1047.3,0.0001,0.06758595586252714,1.0,1.0
P3,1047.4,0.0001,0.06758595586252714,1.0,1.0
P3,1047.5,0.0001,0.06758595586252714,1.0,1.0
P3,1047.6,0.0001,0.06758595586252714,1.0,1.0
P3,1047.7,0.0001,0.06758595586252714,1.0,1.0
P3,1047.8,0.0001,0.06758595586252714,1.0,1.0
P3,1047.9,0.0001,0.06758595586252714,1.0,1.0
P3,1048.0,0.0001,0.06758595586252714,1.0,1.0
P3,1048.1,0.0001,0.06758595586252714,1.0,1.0
P3,1048.2,0.0001,0.06758595586252714,1.0,1.0
P3,1048.3,0.0001,0.05578245166555873,1.0,0.9784
P3,1048.4,0.0001,0.061895180658151805,1.0,0.9919
P3,1048.5,0.0001,0.06758595586252714,1.0,1.0
P3,1048.6,0.0001,0.06758595586252714,1.0,1.0
P3,1048.7,0.0001,0.06758595586252714,1.0,1.0
P3,1048.8,0.0001,0.06758595586252714,1.0,1.0
P3,1048.9,0.0001,0.06758595586252714,1.0,1.0
P3,1049.0,0.0001,0.06758595586252714,1.0,1.0
P3,1049.1,0.0001,0.06758595586252714,1.0,1.0
P3,1049.2,0.0001,0.06758595586252714,1.0,1.0
P3,1049.3,0.0001,0.06758595586252714,1.0,1.0
P3,1049.4,0.0001,0.06758595586252714,1.0,1.0
P3,1049.5,0.0001,0.06758595586252714,1.0,1.0
P3,1049.6,0.0001,0.06758595586252714,1.0,1.0
P3,1049.7,0.0001,0.06758595586252714,1.0,1.0
P3,1049.8,0.0001,0.06758595586252714,1.0,1.0
P3,1049.9,0.0001,0.06758595586252714,1.0,1.0
P3,1050.0,0.0001,0.06758595586252714,1.0,1.0
P3,1050.1,0.0001,0.06758595586252714,1.0,1.0
P3,1050.2,0.0001,0.06758595586252714,1.0,1.0
P3,1050.3,0.0001,0.06758595586252714,1.0,1.0
P3,1050.4,0.0001,0.06758595586252714,1.0,1.0
P3,1050.5,0.0001,0.06758595586252714,1.0,1.0
P3,1050.6,0.0001,0.06758595586252714,1.0,1.0
P3,1050.7,0.0001,0.06758595586252714,1.0,1.0
P3,1050.8,0.0001,0.06758595586252714,1.0,1.0
P3,1050.9,0.0001,0.05412871842711253,1.0,0.9539
P3,1051.0,0.0001,0.06758595586252714,1.0,1.0
P3,1051.1,0.0001,0.06758595586252714,1.0,1.0
P3,1051.2,0.0001,0.06758595586252714,1.0,1.0
P3,1051.3,0.0001,0.06758595586252714,1.0,1.0
P3,1051.4,0.0001,0.06758595586252714,1.0,1.0
P3,1051.5,0.0001,0.06758595586252714,1.0,1.0
P3,1051.6,0.0001,0.06758595586252714,1.0,1.0
P3,1051.7,0.0001,0.06758595586252714,1.0,1.0
P3,1051.8,0.0001,0.06758595586252714,1.0,1.0
P3,1051.9,0.0001,0.059557507448100955,1.0,0.9344
P3,1052.0,0.0001,0.05479872050164081,1.0,0.9747
P3,1052.1,0.0001,0.06758595586252714,1.0,1.0
P3,1052.2,0.0001,0.06758595586252714,1.0,1.0
P3,1052.3,0.0001,0.06758595586252714,1.0,1.0
P3,1052.4,0.0001,0.06758595586252714,1.0,1.0
P3,1052.5,0.0001,0.06758595586252714,1.0,1.0
P3,1052.6,0.0001,0.06758595586252714,1.0,1.0
P3,1052.7,0.0001,0.06758595586252714,1.0,1.0
P3,1052.8,0.0001,0.06758595586252714,1.0,1.0
P3,1052.9,0.0001,0.06758595586252714,1.0,1.0
P3,1053.0,0.0001,0.06758595586252714,1.0,1.0
P3,1053.1,0.0001,0.06758595586252714,1.0,1.0
P3,1053.2,0.0001,0.06758595586252714,1.0,1.0
P3,1053.3,0.0001,0.06758595586252714,1.0,1.0
P3,1053.4,0.0001,0.06758595586252714,1.0,1.0
P3,1053.5,0.0001,0.06758595586252714,1.0,1.0
P3,1053.6,0.0001,0.06758595586252714,1.0,1.0
P3,1053.7,0.0001,0.06758595586252714,1.0,1.0
P3,1053.8,0.0001,0.06758595586252714,1.0,1.0
P3,1053.9,0.0001,0.06758595586252714,1.0,1.0
P3,1054.0,0.0001,0.06758595586252714,1.0,1.0
P3,1054.1,0.0001,0.06758595586252714,1.0,1.0
P3,1054.2,0.0001,0.06758595586252714,1.0,1.0
P3,1054.3,0.0001,0.06758595586252714,1.0,1.0
P3,1054.4,0.0001,0.06758595586252714,1.0,1.0
P3,1054.5,0.0001,0.06758595586252714,1.0,1.0
P3,1054.6,0.0001,0.06758595586252714,1.0,1.0
P3,1054.7,0.0001,0.06758595586252714,1.0,1.0
P3,1054.8,0.0001,0.06758595586252714,1.0,1.0
P3,1054.9,0.0001,0.06758595586252714,1.0,1.0
P3,1055.0,0.0001,0.06758595586252714,1.0,1.0
P3,1055.1,0.0001,0.06758595586252714,1.0,1.0
P3,1055.2,0.0001,0.06758595586252714,1.0,1.0
P3,1055.3,0.0001,0.06758595586252714,1.0,1.0
P3,1055.4,0.0001,0.06758595586252714,1.0,1.0
P3,1055.5,0.0001,0.06758595586252714,1.0,1.0
P3,1055.6,0.0001,0.06758595586252714,1.0,1.0
P3,1055.7,0.0001,0.06758595586252714,1.0,1.0
P3,1055.8,0.0001,0.06758595586252714,1.0,1.0
P3,1055.9,0.0001,0.06758595586252714,1.0,1.0
P3,1056.0,0.0001,0.06758595586252714,1.0,1.0
P3,1056.1,0.0001,0.06758595586252714,1.0,1.0
P3,1056.2,0.0001,0.06758595586252714,1.0,1.0
P3,1056.3,0.0001,0.06758595586252714,1.0,1.0
P3,1056.4,0.0001,0.054540090942560626,1.0,0.9735
P3,1056.5,0.0001,0.05364874745232717,1.0,0.9672
P3,1056.6,0.0004,0.1064243573079251,1.0,0.8591
P3,1056.7,0.0047,1.0248844522452867,1.0,0.7503
P3,1056.8,0.005,1.2035792208004632,1.0,0.7465
P3,1056.9,0.0008,0.13674216807550704,1.0,0.8278
P3,1057.0,0.0001,0.06758595586252714,1.0,1.0
P3,1057.1,0.0001,0.06758595586252714,1.0,1.0
P3,1057.2,0.0001,0.06758595586252714,1.0,1.0
P3,1057.3,0.0001,0.06758595586252714,1.0,1.0
P3,1057.4,0.0001,0.06758595586252714,1.0,1.0
P3,1057.5,0.0001,0.06758595586252714,1.0,1.0
P3,1057.6,0.0001,0.06758595586252714,1.0,1.0
P3,1057.7,0.0001,0.06758595586252714,1.0,1.0
P3,1057.8,0.0001,0.06758595586252714,1.0,1.0
P3,1057.9,0.0001,0.06758595586252714,1.0,1.0
P3,1058.0,0.0001,0.06758595586252714,1.0,1.0
P3,1058.1,0.0001,0.06758595586252714,1.0,1.0
P3,1058.2,0.0001,0.06758595586252714,1.0,1.0
P3,1058.3,0.0001,0.06758595586252714,1.0,1.0
P3,1058.4,0.0001,0.06758595586252714,1.0,1.0
P3,1058.5,0.0001,0.06758595586252714,1.0,1.0
P3,1058.6,0.0001,0.06758595586252714,1.0,1.0
P3,1058.7,0.0001,0.06758595586252714,1.0,1.0
P3,1058.8,0.0001,0.06758595586252714,1.0,1.0
P3,1058.9,0.0001,0.05551692425334187,1.0,0.9775
P4,1009.1,0.0001,0.06758595586252714,1.0,1.0
P4,1009.2,0.0001,0.06758595586252714,1.0,1.0
P4,1009.3,0.0001,0.06758595586252714,1.0,1.0
P4,1009.4,0.0001,0.06758595586252714,1.0,1.0
P4,1009.5,0.0001,0.06758595586252714,1.0,1.0
P4,1009.6,0.0001,0.06328587830120402,1.0,0.9941
P4,1009.7,0.0001,0.05996843384586226,1.0,0.9885
P4,1009.8,0.0001,0.06758595586252714,1.0,1.0
P4,1009.9,0.0001,0.06758595586252714,1.0,1.0
